"date","S65E_S_FLOW_cfs","S71_S_FLOW_cfs","S84_S_FLOW_cfs"
2014-05-09,1563.62,0,0.4
2014-05-10,1365.3,0,0
2014-05-11,1247.73,0,0
2014-05-12,1234.7,0,0
2014-05-13,1508.44,0,0
2014-05-14,1373.39,0,0
2014-05-15,1554.6,0,0
2014-05-16,1384.96,0,0
2014-05-17,1506.24,0,0
2014-05-18,1267.18,0,172.94
2014-05-19,1096.24,1.15,115.24
2014-05-20,1105.28,8.33,0
2014-05-21,1058.43,0,0
2014-05-22,660.78,0,0
2014-05-23,877.28,0,0
2014-05-24,706.04,0,0
2014-05-25,536.2,0,0
2014-05-26,444.17,0,0
2014-05-27,530.22,0,0
2014-05-28,436.5,0,0
2014-05-29,415.46,0,0
2014-05-30,342.69,0,0
2014-05-31,187.6,0,0
2014-06-01,491.04,0,0
2014-06-02,414.66,0,0
2014-06-03,418.72,0,0
2014-06-04,247.01,0,0
2014-06-05,328.45,0,0
2014-06-06,251.91,0,0
2014-06-07,281.65,0,0
2014-06-08,138.25,0,0
2014-06-09,485.04,0,0
2014-06-10,357.01,0,0
2014-06-11,600.09,0,0
2014-06-12,827.78,93.055,0
2014-06-13,668.12,55.05,25.205
2014-06-14,1109.3,267.635,308.795
2014-06-15,1018.87,221.65,319.005
2014-06-16,1375.1,239.04,354.94
2014-06-17,1565.06,66.61,354.285
2014-06-18,1399.65,81.895,354.865
2014-06-19,1398.54,108.69,151.07
2014-06-20,1514.07,65.52,408.7
2014-06-21,2181.2,565.345,891.525
2014-06-22,1740.75,229.59,1433.935
2014-06-23,1724.91,190.2,1972.18
2014-06-24,1464.22,0,1738.36
2014-06-25,1484.01,0,103.92
2014-06-26,1386.8,0,0
2014-06-27,950.06,0,49.05
2014-06-28,1465.48,93.5,272.675
2014-06-29,1561.68,105.01,195.86
2014-06-30,1631.15,78.815,859.375
2014-07-01,1782.42,0,803.3
2014-07-02,1684.58,0,452.04
2014-07-03,1839.24,0,0
2014-07-04,1636.66,0,0
2014-07-05,983.95,0,0
2014-07-06,1205.23,3.42,200.025
2014-07-07,1207.43,413.915,1206.775
2014-07-08,1531.93,607.43,1098.965
2014-07-09,1900.02,1778.81,1336.885
2014-07-10,1824.9,1570.12,1669.545
2014-07-11,1443.98,1195.065,1754.79
2014-07-12,2042.22,778.315,1437.185
2014-07-13,1711.19,517.405,1301.05
2014-07-14,1926.45,320.565,400.315
2014-07-15,2214.17,628.38,92.345
2014-07-16,2847.28,1741.13,460.595
2014-07-17,2795.31,1548.785,536.325
2014-07-18,2845.2,1222.525,571.42
2014-07-19,3501,779.185,1288.075
2014-07-20,3349.05,404.99,1563.48
2014-07-21,3456.27,860.725,1327.5
2014-07-22,3799.01,1494.36,673.975
2014-07-23,4028.85,1511.385,1010.075
2014-07-24,4395.6,1329.125,1106.32
2014-07-25,4564.68,756.315,665.335
2014-07-26,4333.95,472.255,901.14
2014-07-27,4014.15,405.375,510.035
2014-07-28,3856.24,317.41,243.675
2014-07-29,4139.6,225.28,246.13
2014-07-30,3530.17,297.205,248.885
2014-07-31,3951.29,323.025,419.7
2014-08-01,4111.2,259.815,294.34
2014-08-02,4085.95,314.47,325.55
2014-08-03,3656.66,355.905,86.48
2014-08-04,3325.72,470.185,543.94
2014-08-05,3897.83,906.44,1007.44
2014-08-06,3332.41,628.37,905.995
2014-08-07,3163.93,511.26,888.54
2014-08-08,3169.14,837.045,973.455
2014-08-09,3611.88,1374.91,1118.36
2014-08-10,3579.56,965.945,1120.62
2014-08-11,3183.68,802.03,1217.19
2014-08-12,3433.27,343.9,1722.32
2014-08-13,3030.7,283.635,1528.545
2014-08-14,3403.57,363.385,1502.95
2014-08-15,3118.06,449.755,628.825
2014-08-16,4042.04,551.115,597.67
2014-08-17,4449.52,547.99,623.695
2014-08-18,4943.38,330.27,829.655
2014-08-19,5100.5,338.65,582.42
2014-08-20,4929.94,58.895,623.11
2014-08-21,4723.4,109.285,328.66
2014-08-22,4550.93,103.905,0
2014-08-23,4295.52,85.045,0
2014-08-24,3713.48,195.905,0
2014-08-25,3594.51,184.19,0
2014-08-26,3332.19,107.455,0
2014-08-27,2678.12,0,0
2014-08-28,2545.26,49.78,0
2014-08-29,2283.89,55.425,0
2014-08-30,1945,0,0
2014-08-31,1370.71,251.165,0
2014-09-01,822.26,234.395,0
2014-09-02,859.15,25.565,0
2014-09-03,820.12,0,0
2014-09-04,594.6,0,0
2014-09-05,742.63,0,0
2014-09-06,659.71,0,0
2014-09-07,580.56,432.18,658.69
2014-09-08,624.26,60.64,627.81
2014-09-09,853.96,118.695,515.67
2014-09-10,1560.68,46.185,195.62
2014-09-11,1581.12,0,22.225
2014-09-12,1433.2,0,0
2014-09-13,1489.42,89.285,0
2014-09-14,1318.67,121.24,0
2014-09-15,1401.8,63.64,0
2014-09-16,1306.78,75.485,47.09
2014-09-17,1541.67,85.885,0
2014-09-18,755.96,64.81,0
2014-09-19,1142.34,88.995,50.875
2014-09-20,1003.12,681.425,140.735
2014-09-21,1035.34,543.82,685.03
2014-09-22,1729.29,698.685,811.81
2014-09-23,2379.79,1383.155,1811.625
2014-09-24,2789.89,1243.655,2676.28
2014-09-25,3496.27,1596.03,2301.495
2014-09-26,5199.54,2277.47,2439.385
2014-09-27,7305.81,2405.505,2588.25
2014-09-28,7850.41,2099.65,2861.615
2014-09-29,8386.73,1985.65,2420.02
2014-09-30,9048.03,1604.77,2171.195
2014-10-01,9413.86,969.465,1637.095
2014-10-02,9154.28,498.38,1252.615
2014-10-03,8835.6,450.91,768.095
2014-10-04,8436.26,502.15,784.525
2014-10-05,7614.73,413.665,1073.36
2014-10-06,6875.15,284.445,664.655
2014-10-07,6169.32,235.645,362.225
2014-10-08,5110.29,133.715,109.87
2014-10-09,4742.29,65.1,0
2014-10-10,4039.83,52.6,0
2014-10-11,3471.79,188.285,164.6
2014-10-12,3297.27,205.57,630.14
2014-10-13,2523.85,159.26,160.71
2014-10-14,2525.56,130.84,1.42
2014-10-15,2171.03,114.45,3.28
2014-10-16,1660.19,0,152.9
2014-10-17,1124.83,0,365.98
2014-10-18,666.2,0,397.03
2014-10-19,663.33,136.995,466.05
2014-10-20,575.51,22.14,235.38
2014-10-21,721.6,101.115,179.935
2014-10-22,791.32,143.155,3.1
2014-10-23,666.37,155.74,104.76
2014-10-24,662.68,154.4,2.49
2014-10-25,570.31,155.49,0
2014-10-26,543.85,155.65,0
2014-10-27,494.2,113.37,0
2014-10-28,396.45,51.93,0
2014-10-29,410.28,43.01,0
2014-10-30,935.58,43.135,0
2014-10-31,222.94,44.055,1.51
2014-11-01,381.62,48.05,0
2014-11-02,371.88,48.97,2.44
2014-11-03,499.2,14.12,0.6
2014-11-04,429.35,36.765,1.095
2014-11-05,437.54,0,0.62
2014-11-06,452.89,0,1.58
2014-11-07,427.93,0,2.43
2014-11-08,419.21,0,3.1
2014-11-09,421.69,104.86,5.975
2014-11-10,613.55,164.64,229.87
2014-11-11,474.95,159.08,239.64
2014-11-12,245.12,0,187.05
2014-11-13,357.93,0,0.32
2014-11-14,282.52,0,2.21
2014-11-15,463.79,0,0
2014-11-16,470.55,0,0
2014-11-17,103.69,0.065,0.155
2014-11-18,284.55,0,0.62
2014-11-19,302.46,0,3.71
2014-11-20,412.41,0,0
2014-11-21,310.26,0,0
2014-11-22,307.88,0,0
2014-11-23,307.47,0,0
2014-11-24,314.95,0,2.1
2014-11-25,434.39,0,904.04
2014-11-26,1356.83,977.15,2125.01
2014-11-27,1248.62,724.75,1474.92
2014-11-28,1271.33,257.205,260.695
2014-11-29,1372.65,143.725,4.89
2014-11-30,1433.5,114.915,0.65
2014-12-01,1513.76,84.23,1.4
2014-12-02,1622.93,54.41,1.91
2014-12-03,1670.45,91.21,1.615
2014-12-04,1757.23,19.45,2.79
2014-12-05,1613.34,119.09,0
2014-12-06,1742.99,127.64,2.3
2014-12-07,1691.77,82.49,3.375
2014-12-08,1731.67,31.605,4.63
2014-12-09,1904.96,29.975,2.7
2014-12-10,1898.3,32.535,0
2014-12-11,1877.34,0,1.34
2014-12-12,1831.98,0,3.32
2014-12-13,1199.39,0,0
2014-12-14,1729,0,3.43
2014-12-15,1487.1,51.75,0
2014-12-16,1588.1,0,1.97
2014-12-17,1595.45,0,3.895
2014-12-18,1537.95,0,2.125
2014-12-19,1544.06,0,2.73
2014-12-20,1561.28,0,1.77
2014-12-21,1563.87,232.97,1.63
2014-12-22,2078.29,48.835,1.83
2014-12-23,1840.49,66.25,2.29
2014-12-24,1871.49,66.475,4.675
2014-12-25,1835.91,136.27,34.795
2014-12-26,1664.69,296.9,0.89
2014-12-27,1701.03,206.525,4.055
2014-12-28,1749.32,354.26,1.935
2014-12-29,1663.06,105.035,1.45
2014-12-30,1539.39,0,0
2014-12-31,1844.93,0,0
2015-01-01,1758.72,0,0
2015-01-02,1715.53,62.155,0
2015-01-03,1322.79,0,0
2015-01-04,1333.73,62.505,0
2015-01-05,1626.25,14.585,0
2015-01-06,1094.82,53.31,0
2015-01-07,1008.13,0,0.38
2015-01-08,1073,0,3.38
2015-01-09,1048.45,54.535,1.32
2015-01-10,961.79,53.885,178.28
2015-01-11,961.1,3.005,405.165
2015-01-12,995,48.7,165.685
2015-01-13,968.2,185.74,76.82
2015-01-14,1299.91,384.245,4.76
2015-01-15,1099.63,0,3.55
2015-01-16,1343.25,0,3.73
2015-01-17,1641.59,80.86,2.77
2015-01-18,1164.23,260.935,1.025
2015-01-19,1601.39,0,0
2015-01-20,1785.8,0,0
2015-01-21,1939.58,62.525,0
2015-01-22,2038.83,0,0
2015-01-23,2352.19,0,0
2015-01-24,2665.41,0,0
2015-01-25,2675.79,0,0
2015-01-26,2804.4,222.66,0
2015-01-27,2822.28,56.81,0.08
2015-01-28,3105.43,0,1.5
2015-01-29,3085.74,59.835,0.11
2015-01-30,3022.1,0,0.85
2015-01-31,3042.71,0,0.215
2015-02-01,3022.59,0,3.96
2015-02-02,3040.74,126.945,1.54
2015-02-03,2884.2,59.385,2.665
2015-02-04,2877.33,0,2.71
2015-02-05,3372.56,333.59,285.55
2015-02-06,3175.37,14.665,788.895
2015-02-07,2818.47,154.125,392.585
2015-02-08,2855.17,98.525,4.64
2015-02-09,2955.37,107.195,6.54
2015-02-10,3837.57,82.86,288.915
2015-02-11,4053.37,0,653.565
2015-02-12,4552.34,0,414.31
2015-02-13,5124.68,61.805,5.43
2015-02-14,5578.31,157.13,3.03
2015-02-15,5517.97,148.425,3.74
2015-02-16,5648.8,76.45,3.81
2015-02-17,5649.42,11.43,0.1
2015-02-18,5578.76,0,0
2015-02-19,5539.42,0,0
2015-02-20,4517.6,49.995,0
2015-02-21,4672.51,141.13,0
2015-02-22,4278.18,49.9,0
2015-02-23,4048.45,0,4.42
2015-02-24,3584.36,0,4.205
2015-02-25,3478.83,0,4.67
2015-02-26,3487.25,0,0
2015-02-27,3429.78,0,2.315
2015-02-28,3531.49,0,1.26
2015-03-01,4090.59,251.155,349.415
2015-03-02,4672.38,190.125,366.97
2015-03-03,5378.56,118.51,475.25
2015-03-04,6181.45,1.29,540.755
2015-03-05,6354.21,0,8.025
2015-03-06,6458.82,0,1.75
2015-03-07,6556.65,0,0
2015-03-08,6350.15,0,0
2015-03-09,5825.39,0,0.17
2015-03-10,4681.69,6.24,1.25
2015-03-11,4584.57,0,2.42
2015-03-12,4173.82,0,0.52
2015-03-13,3632.01,0,0
2015-03-14,2953.43,0,0
2015-03-15,2608.69,0,0
2015-03-16,2182.98,0,0
2015-03-17,2070.21,0,0.395
2015-03-18,2057.32,0,3.43
2015-03-19,1669.94,0,3.39
2015-03-20,1411.16,0,0.01
2015-03-21,1099.62,0,0
2015-03-22,1491.61,0,0
2015-03-23,1375.77,0,0
2015-03-24,1602.53,0.13,0
2015-03-25,1107.93,0,0.515
2015-03-26,1085.98,0,0.16
2015-03-27,1154.25,0,1.37
2015-03-28,1163.09,236.055,0.87
2015-03-29,874.58,73.88,83.29
2015-03-30,1176.69,29.12,0.55
2015-03-31,946.03,0,0.94
2015-04-01,1008.13,0,74.64
2015-04-02,1019.87,0,13.875
2015-04-03,1019.5,0.51,146.845
2015-04-04,1050.05,0,193.4
2015-04-05,1085.54,0,165.375
2015-04-06,1073.43,0,0
2015-04-07,1181.96,0,0
2015-04-08,1113.31,0,0
2015-04-09,1033.97,0,0
2015-04-10,1032.58,0,0
2015-04-11,1037.32,0,0
2015-04-12,1039.9,29.98,0
2015-04-13,1227.05,61.81,290.585
2015-04-14,1226.06,146.66,812.735
2015-04-15,1415.94,0,1027.98
2015-04-16,1456.85,0,1112.12
2015-04-17,1246.87,135.755,1138.815
2015-04-18,1289.76,295.185,1150.095
2015-04-19,1490.56,247.35,1046.88
2015-04-20,1808,143.16,670.36
2015-04-21,2255.73,0,367.62
2015-04-22,2114.34,0,561.505
2015-04-23,2704.91,0,471.425
2015-04-24,3314.08,248.805,294.315
2015-04-25,3433.06,55.635,1.4
2015-04-26,3906.03,36.225,0.91
2015-04-27,4103.82,18.155,37.03
2015-04-28,4548.23,328.095,247.17
2015-04-29,4226.78,465.095,573.585
2015-04-30,3074.65,93.395,675.3
2015-05-01,2978.37,0,671.19
2015-05-02,2849.26,0,686.24
2015-05-03,2873.13,0,170.83
2015-05-04,2875.02,0,213.62
2015-05-05,2578.57,0,191.615
2015-05-06,2460.62,0,92.04
2015-05-07,2192.31,0,0
2015-05-08,1742.2,0,0
2015-05-09,1469.51,0,0
2015-05-10,1121.97,0,0
2015-05-11,1030.12,0,0.21
2015-05-12,630.49,0,0
2015-05-13,475.96,0,0
2015-05-14,438.06,0,0.325
2015-05-15,437.85,0,0
2015-05-16,173.43,0,0
2015-05-17,198.45,0,0
2015-05-18,460.62,0,0
2015-05-19,389.97,0,0
2015-05-20,440.39,0,0
2015-05-21,381.74,0,119.13
2015-05-22,201.46,0,353.095
2015-05-23,463.87,0,303.26
2015-05-24,308.84,0,305.65
2015-05-25,395.58,0,320.29
2015-05-26,324.1,0,244.25
2015-05-27,220.8,0,0.43
2015-05-28,275.52,0,0
2015-05-29,288.69,0,0
2015-05-30,258.13,0,0
2015-05-31,243.48,0,0
2015-06-01,243.42,0,0
2015-06-02,243.9,4.725,0.2
2015-06-03,438.73,0,0.77
2015-06-04,310.05,0,0
2015-06-05,277.18,0,0.12
2015-06-06,216.45,0,0.47
2015-06-07,274.73,0,0
2015-06-08,303.49,0,0.08
2015-06-09,124.46,0,0
2015-06-10,530.53,78.31,0.29
2015-06-11,530.57,439.15,0.3
2015-06-12,712.95,434.26,27.88
2015-06-13,622.24,297.12,162.42
2015-06-14,487.35,132,174.71
2015-06-15,556.03,66.605,78.6
2015-06-16,406.39,0,1.05
2015-06-17,440.75,0,0.75
2015-06-18,431.3,0,0.54
2015-06-19,393.28,0,0.19
2015-06-20,236.24,0,0.39
2015-06-21,398.35,0,0.24
2015-06-22,374.54,0,0.21
2015-06-23,355.38,0,0.07
2015-06-24,282.49,0,0
2015-06-25,236.12,0,0.04
2015-06-26,428.32,93.25,0.01
2015-06-27,434.54,441.315,0.2
2015-06-28,413.74,194.465,1.15
2015-06-29,202.2,84.265,2.69
2015-06-30,282.8,0,6.14
2015-07-01,520.15,0,0
2015-07-02,247.84,0,0.12
2015-07-03,405.45,0,0
2015-07-04,272.53,64.595,0.13
2015-07-05,493.22,189.87,36.32
2015-07-06,674.56,548.705,384.16
2015-07-07,677.74,277.82,706.06
2015-07-08,758.57,211.885,417.44
2015-07-09,911.87,116.455,187.52
2015-07-10,1025.52,0,0
2015-07-11,1030.41,0,0.32
2015-07-12,984,0,0.9
2015-07-13,893.18,0,0.13
2015-07-14,758.57,0,0
2015-07-15,753.07,0,0.59
2015-07-16,595.47,0,0.05
2015-07-17,555.26,69.84,1.45
2015-07-18,533.85,88.825,35.77
2015-07-19,463.92,67.19,87.07
2015-07-20,632.69,0,312.91
2015-07-21,483.15,0,485.19
2015-07-22,420.39,0,257.76
2015-07-23,527.29,0,24.74
2015-07-24,687.32,44.535,1.16
2015-07-25,550.02,0,0
2015-07-26,543.56,0,0
2015-07-27,643.18,0,0.2
2015-07-28,705.72,0,1.05
2015-07-29,612.53,51.65,0.52
2015-07-30,808.91,0,0.02
2015-07-31,755.92,210.395,0.01
2015-08-01,672.05,134.455,67.18
2015-08-02,892.2,132.245,291.04
2015-08-03,689.55,371.54,280.81
2015-08-04,934.06,133.165,148.36
2015-08-05,853.44,0,127.94
2015-08-06,951.77,0,1.04
2015-08-07,946.12,0,0.87
2015-08-08,936.68,0,0.3
2015-08-09,904.18,0,0.43
2015-08-10,1028.26,0,0.56
2015-08-11,1182.4,0,64.2
2015-08-12,1330.1,0,49.34
2015-08-13,1486.48,0,375.03
2015-08-14,1692.9,328.41,597.6
2015-08-15,1872.65,271.54,443.56
2015-08-16,2290.27,553.51,386.86
2015-08-17,1795.05,488.835,1.35
2015-08-18,1959.48,182.005,0.55
2015-08-19,1813.49,140.855,0.84
2015-08-20,2266.04,331.265,18.97
2015-08-21,2268.78,263.745,1.11
2015-08-22,2413.63,233.745,0.57
2015-08-23,2350.63,292.345,0.96
2015-08-24,2396.62,184.705,1.36
2015-08-25,2738.7,217.275,1.76
2015-08-26,3266.84,0,0.74
2015-08-27,3528.63,72.55,18.59
2015-08-28,4281.28,445.56,83.91
2015-08-29,4439,705.2,441.11
2015-08-30,4165.3,790.485,1066.42
2015-08-31,4398.77,529.575,1029.14
2015-09-01,4728.15,566.7,1173.09
2015-09-02,5118.54,412.48,1252.54
2015-09-03,5549.52,219.065,1473.56
2015-09-04,5836.93,332.085,1599.85
2015-09-05,5748,459.46,1568.58
2015-09-06,5907.09,156.77,1505.68
2015-09-07,6377.29,444.275,1556.87
2015-09-08,6424.44,251.135,1478.35
2015-09-09,6100.36,57.015,1450.78
2015-09-10,6008.87,0,1436.89
2015-09-11,5605.89,60.335,1498.86
2015-09-12,5699.01,376.41,1469.88
2015-09-13,5649.4,290.635,1563.52
2015-09-14,5485.06,286.765,1770.55
2015-09-15,5938.04,718.86,1869.78
2015-09-16,5612.43,677,1957.01
2015-09-17,6027.46,573.035,1934.44
2015-09-18,6208.88,866.735,2094.73
2015-09-19,6470.54,772.395,1915.75
2015-09-20,6421.42,400.14,1447.92
2015-09-21,6086.67,259.885,412.03
2015-09-22,5861.66,185.05,278.88
2015-09-23,5273.57,179.45,457.35
2015-09-24,4894.33,135.795,496.04
2015-09-25,4591.41,172.505,195.44
2015-09-26,4684.86,216.575,402.94
2015-09-27,4458.5,200.22,560.84
2015-09-28,4321.18,179.85,597.12
2015-09-29,4295.14,371.42,701.05
2015-09-30,4163.87,411.155,846.03
2015-10-01,3849.73,509.13,964.08
2015-10-02,3546.4,135.6,830.83
2015-10-03,3505.72,96.7,366.53
2015-10-04,3232.3,109.34,0.37
2015-10-05,3104.37,92.67,0.48
2015-10-06,3073.27,85.83,0.31
2015-10-07,2951.25,86.39,0.53
2015-10-08,2893.23,62.92,0
2015-10-09,2454.71,6.67,141.55
2015-10-10,2748.03,60.06,119.39
2015-10-11,2268.04,59.93,295.46
2015-10-12,2391,60.22,621.75
2015-10-13,2354.76,59.51,672.02
2015-10-14,2335.51,22.27,509.2
2015-10-15,2208.34,38.72,435.04
2015-10-16,2017.58,60.16,310.05
2015-10-17,2012.51,60.01,98.39
2015-10-18,2068.32,60.12,0.25
2015-10-19,1897.41,92.2,0.21
2015-10-20,1616.29,119.62,0.25
2015-10-21,1536.54,34.12,0.97
2015-10-22,1711.87,0,0.43
2015-10-23,1891.4,0,0.46
2015-10-24,1596.69,0,0.24
2015-10-25,1496.07,33.97,0.93
2015-10-26,1776.39,25.94,0.79
2015-10-27,1641.66,0,0.5
2015-10-28,2034.2,0,1.12
2015-10-29,1813.34,0,123.64
2015-10-30,1759.43,0,299.19
2015-10-31,1725.31,0,366.81
2015-11-01,1629.79,0,327.53
2015-11-02,1569.77,0,0.22
2015-11-03,1441.05,4.3,0.62
2015-11-04,1317.02,0,0.83
2015-11-05,1086.63,25.76,1.05
2015-11-06,949.99,0,0.42
2015-11-07,874.16,8.61,1.49
2015-11-08,945.75,181.85,0.82
2015-11-09,1091.18,18.52,0.4
2015-11-10,995.25,0,0.52
2015-11-11,853.38,0,0.86
2015-11-12,628.69,0,0
2015-11-13,666.23,37.59,0
2015-11-14,617.35,0,0.23
2015-11-15,533.54,0,0
2015-11-16,534.15,0,0
2015-11-17,429.55,0,14.47
2015-11-18,507.39,3.41,0.18
2015-11-19,675.19,96.29,54.22
2015-11-20,899.97,645.66,397.83
2015-11-21,954.34,510.91,674.55
2015-11-22,1641.46,1026.35,1769.77
2015-11-23,1451.99,1045.11,1194.67
2015-11-24,1363.31,786.78,52.29
2015-11-25,1146.4,499.01,0.91
2015-11-26,831.25,342.65,0.7
2015-11-27,996.35,276.25,46.97
2015-11-28,578.42,377.09,7.44
2015-11-29,813.18,185.8,1.2
2015-11-30,799.86,196.3,0.68
2015-12-01,583.16,173.86,0
2015-12-02,590.32,133.65,0.29
2015-12-03,784.1,295.99,1.68
2015-12-04,1338.65,1274.44,830.98
2015-12-05,1297.6,1282.13,1406.19
2015-12-06,1112.51,943.44,802.41
2015-12-07,1125.37,753.72,847.91
2015-12-08,1174.78,595.42,97.92
2015-12-09,1049.02,415.42,0.78
2015-12-10,937.54,450.48,0.43
2015-12-11,777.41,458.32,0.8
2015-12-12,844.86,288.26,1.56
2015-12-13,838.43,278.82,1.55
2015-12-14,672.71,285.67,0.84
2015-12-15,534.62,198.38,0.48
2015-12-16,776.67,222.83,0.68
2015-12-17,640.07,112.88,1.14
2015-12-18,648.85,153.17,0.92
2015-12-19,631.67,168.44,1.03
2015-12-20,593.18,128.41,1.24
2015-12-21,412.53,129.79,0.59
2015-12-22,509.94,167.86,0.44
2015-12-23,602.17,127.72,1.85
2015-12-24,616.71,159.57,0.52
2015-12-25,480.13,98.83,0
2015-12-26,682.81,153.45,0.64
2015-12-27,361.95,0,0.59
2015-12-28,448.37,177.28,0.39
2015-12-29,366.95,54.68,0.36
2015-12-30,573.99,191.75,0.1
2015-12-31,383.22,30.3,0.73
2016-01-01,418.11,91.38,0.43
2016-01-02,433.33,97.54,0.46
2016-01-03,411.06,66.58,0.68
2016-01-04,466.06,136.56,0.48
2016-01-05,527.11,178.87,1.56
2016-01-06,506.99,181.07,1.26
2016-01-07,520.48,181.01,0.41
2016-01-08,476.08,233.2,0.85
2016-01-09,714.71,202.95,50.96
2016-01-10,857.27,395.34,359.7
2016-01-11,869.35,279.06,787.07
2016-01-12,815.45,129.68,568.73
2016-01-13,997.02,200.32,81.86
2016-01-14,772.7,221.64,125.33
2016-01-15,1464.47,724.61,215.84
2016-01-16,1857.68,1262.87,827.76
2016-01-17,2771.69,1295.3,1510.48
2016-01-18,2978.1,1165.68,1739.97
2016-01-19,3104.2,810.06,1603.33
2016-01-20,2816.4,505.38,631.71
2016-01-21,2490.08,398.11,0.85
2016-01-22,2737.91,622.19,30.52
2016-01-23,2944.78,595.44,433.34
2016-01-24,2370.88,463.64,618.85
2016-01-25,2402.41,353.3,584.21
2016-01-26,2161.73,182.86,562.3
2016-01-27,3175.8,887.61,968.33
2016-01-28,4072.71,2504.75,2226.39
2016-01-29,4792.9,2509.15,3221.87
2016-01-30,4940.59,1846.6,2791.63
2016-01-31,4306.72,1236.24,1838.66
2016-02-01,3928.61,965.87,945.83
2016-02-02,3632.08,738.245,1003.56
2016-02-03,3597.06,598.54,922.27
2016-02-04,3572.48,444.02,884.14
2016-02-05,3745.17,392.87,1230.49
2016-02-06,4325.97,360.94,866.73
2016-02-07,5021.84,779.36,550.57
2016-02-08,5112.19,514.16,121.39
2016-02-09,5363.4,325.77,1.19
2016-02-10,4655.54,151.74,0.35
2016-02-11,4537.31,147.49,9.01
2016-02-12,4304.45,147.88,13.97
2016-02-13,3923.6,94.49,412.36
2016-02-14,3710.46,123.03,593.93
2016-02-15,3542.36,70.28,520.09
2016-02-16,3489.42,157.675,723.84
2016-02-17,3106.88,68.83,643.18
2016-02-18,2869.76,96.76,448.27
2016-02-19,2463.44,102.07,164.71
2016-02-20,2334.64,65.28,23.01
2016-02-21,2347.99,61.77,0.68
2016-02-22,2452.76,54.71,1.05
2016-02-23,2674.76,89.49,1.13
2016-02-24,3218.11,321.15,70.13
2016-02-25,3357.85,775.94,412.64
2016-02-26,2835.31,590.37,620.92
2016-02-27,3627.94,305.91,485.13
2016-02-28,3532.45,295.93,112.21
2016-02-29,3492.4,273.28,0.28
2016-03-01,3177.72,149.52,1.47
2016-03-02,3070.62,132.3,0
2016-03-03,2252.44,65.44,0.73
2016-03-04,2265.99,66.87,0
2016-03-05,2499.68,65.99,0.59
2016-03-06,2113.15,60.02,0
2016-03-07,1980.88,0,1.35
2016-03-08,1957.75,0,0
2016-03-09,1777.84,54.46,0.1
2016-03-10,1409.2,0,2.75
2016-03-11,1152.29,0,0.61
2016-03-12,486.89,157.07,0.32
2016-03-13,732.07,0,12.88
2016-03-14,550.94,57.88,32
2016-03-15,445.83,0,0.69
2016-03-16,512.37,61.87,1.67
2016-03-17,597.37,46.77,1.76
2016-03-18,322.77,0,0.73
2016-03-19,410.4,0,0.7
2016-03-20,579.33,0,1.03
2016-03-21,540.67,0,0.63
2016-03-22,350.28,0,0
2016-03-23,367.8,0,0.38
2016-03-24,549.64,NA,0.8
2016-03-25,687.84,52.69,0
2016-03-26,1071.27,280.12,0.09
2016-03-27,1480.55,827.42,0.69
2016-03-28,1615.13,769.67,0.41
2016-03-29,1769.39,414.205,0.66
2016-03-30,1838.78,436.94,326.43
2016-03-31,2308.36,319.48,1.22
2016-04-01,2925.81,293.61,0.87
2016-04-02,3745.39,213.54,0.88
2016-04-03,4580.84,188.58,88.21
2016-04-04,4997.59,115.79,0.6
2016-04-05,4947.73,123.65,0.55
2016-04-06,4839.51,169.72,0.64
2016-04-07,4503.76,34.57,0.22
2016-04-08,4255.33,0,0
2016-04-09,4131.46,0,0
2016-04-10,3775.72,0,0
2016-04-11,3640.19,0,0
2016-04-12,3109.27,0,0.17
2016-04-13,2957.59,0,0
2016-04-14,2620.71,31.93,0.2
2016-04-15,2536.29,8.3,0.88
2016-04-16,2260.64,66.17,0.35
2016-04-17,2198.97,45.7,0
2016-04-18,1960.06,34.93,0
2016-04-19,1970.14,0,0
2016-04-20,2072.8,0,0.95
2016-04-21,2103.7,0,0.92
2016-04-22,1872.61,0,0.67
2016-04-23,2104.95,0,0.68
2016-04-24,1824.74,0,1.39
2016-04-25,1912.07,0,0.65
2016-04-26,1800.47,0,0
2016-04-27,1571.98,0,0
2016-04-28,1618.62,0,0
2016-04-29,1231,0,0
2016-04-30,1230.16,0,0
2016-05-01,926.3,0,0
2016-05-02,1122.09,0,0
2016-05-03,764.6,0,0
2016-05-04,1358.65,0,0
2016-05-05,1380.49,0,0.05
2016-05-06,1350.14,0,152.92
2016-05-07,1353.02,0,128.15
2016-05-08,1566.63,0,20.31
2016-05-09,1610.63,0,137.05
2016-05-10,1550.35,0,0
2016-05-11,1493.86,0,124.31
2016-05-12,1521.18,0,0
2016-05-13,1592.15,0,0
2016-05-14,1477.66,0,182.11
2016-05-15,1479.44,0,332.02
2016-05-16,1395.44,0,203.57
2016-05-17,1554.92,176.77,222.06
2016-05-18,2043.27,709.27,681.44
2016-05-19,2322.65,1544.81,1308.98
2016-05-20,3126.72,1326.78,1903.67
2016-05-21,4245.12,1326.71,2066.42
2016-05-22,5622.72,878.17,1820.28
2016-05-23,8287.16,570.99,1418.87
2016-05-24,8114.99,465.35,1074.26
2016-05-25,7984.09,168.93,833.71
2016-05-26,7535.4,147.77,552.03
2016-05-27,7135.75,66.39,377.21
2016-05-28,6629.69,62.35,245.98
2016-05-29,6594.35,101.4,36.19
